,_id,8_TOTAL_FALENCIA_REQ,8_TOTAL_FALENCIA__CONC,7_TOTAL_COMMITMENTS,7_TEND_CRESCIMENTO_VENCIDOS,7_VALOR_TOTAL_VENCIDOS,7_TEND_CRESCIMENTO_A_VENCER,7_VALOR_TOTAL_A_VENCER,7_TEND_CRESCIMENTO_TOTAL,7_VALOR_TOTAL_TOTAL,7_POSSUI_CRESCIMENTO,ACAO JUDICIAL,6_TOTAL_PAGAMENTOS,6_PAGAMENTO_PERCENT_15,6_PAGAMENTO_VALOR_15,6_PAGAMENTO_TEND_CRES_15,6_PAGAMENTO_PERCENT_30,6_PAGAMENTO_VALOR_30,6_PAGAMENTO_TEND_CRES_30,6_PAGAMENTO_PERCENT_60,6_PAGAMENTO_VALOR_60,6_PAGAMENTO_TEND_CRES_60,6_PAGAMENTO_PERCENT_+60,6_PAGAMENTO_VALOR_+60,6_PAGAMENTO_TEND_CRES_+60,6_PAGAMENTO_PERCENT_A_VISTA,6_PAGAMENTO_VALOR_A_VISTA,6_PAGAMENTO_TEND_CRES_A_VISTA,6_PRESENCA_PAGAMENTOS,PROTESTO,1_TOTAL_FACTORINGS,1_FREQUENCIA_CONSULTAS,1_FREQUENCIA_CONSULTAS_FACTORING,2_TENDENCIA_CRESCIMENTO,2_ACIMA_MEDIA,2_TOTAL_CONSULTAS,2_TOTAL_CONSULTAS_PONDERADA,2_POSSUI_CRESCIMENTO,REFIN,PEFIN,DIVIDA VENCIDA,result,cnpj,txt_file,prediction,classification,FALENCIA,10_TOTAL_PROTESTOS,10_STD_VALOR,10_MEDIA_VALOR,10_FREQUENCIA_PROTESTO,3_ULTIMA_MODALIDADE,3_MODALIDADE_MAIS_PRESENTE,3_FREQUENCIA_DEBITO,3_VALOR_DEBITO,3_QUANTIDADE_DEBITO,4_ULTIMA_MODALIDADE,4_MODALIDADE_MAIS_PRESENTE,4_FREQUENCIA_DEBITO,4_VALOR_DEBITO,4_QUANTIDADE_DEBITO,4_TOTAL_FACTORINGS_DEBITO,5_ULTIMA_MODALIDADE,5_MODALIDADE_MAIS_PRESENTE,5_FREQUENCIA_DEBITO,5_VALOR_DEBITO,5_QUANTIDADE_DEBITO,9_NATUREZA_MAIS_PRESENTE,9_TOTAL_ACAO_JUDICIAL,9_VALOR_TOTAL,9_FREQUENCIA_ACAO_JUDICIAL,HISTORICO DE PAGAMENTOS NO MERCADO,data_consulta,Faturamento,Funcionarios,Nome,OpcaoTributaria,Porte,ReceitaAbertura,ReceitaAtividade,ReceitaCapitalSocial,ReceitaNaturezaJuridica,ReceitaSituacao,ReceitaSituacaoEspecial,TotalProtesto,UfEndereco,ValorProtesto
1230,60c8e453a25ffb39261dbaed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89313720000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 100 até 500,TACOSOLA BORRACHAS LTDA,LUCRO REAL,DEMAIS,1983-09-16T00:00:00.000,"22.19-6/00 Fabricação de artefatos de borracha não especificados  anteriormente 
",1500000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1231,60c8e453a25ffb39261dbaee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,97280960000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 100.000.000 até 300.000.000,de 100 até 500,FRIGORIFICO ZIMMER LTDA,,DEMAIS,1971-08-19T00:00:00.000,"10.11-2/01 Frigorífico - abate de bovinos
",210000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1232,60c8e453a25ffb39261dbaef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,00073757000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 100 até 500,GETTI QUIMICA LTDA,LUCRO REAL,DEMAIS,1994-05-24T00:00:00.000,"20.99-1/99 Fabricação de outros produtos químicos não especificados anteriormente
",6000000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1233,60c8e453a25ffb39261dbaf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,92779370000197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 50 até 100,INDUSTRIAS QUIMICAS STAR S A,LUCRO REAL,DEMAIS,1969-03-11T00:00:00.000,"20.91-6/00 Fabricação de adesivos e selantes
",1238702.0,205-4 - Sociedade Anônima Fechada,ATIVA,,-,RS,
1234,60c8e454a25ffb39261dbaf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13746406000160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 360.000 até 1.500.000,de 10 até 50,DUBLENOVA DUBLAGENS LTDA,,EPP,2011-06-02T00:00:00.000,"13.40-5/01 Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário
",30000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,-,RS,
1235,60c8e454a25ffb39261dbaf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90140104000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 50 até 100,S. H. ESTRUTURAS METALICAS LTDA,LUCRO REAL,DEMAIS,1984-11-08T00:00:00.000,"25.11-0/00 Fabricação de estruturas metálicas
",4130000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1236,60c8e454a25ffb39261dbaf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,05234931000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,PRISMA COMPOSTOS TERMOPLASTICOS LTDA.,,DEMAIS,2002-04-24T00:00:00.000,"22.29-3/02 Fabricação de artefatos de material plástico para usos industriais
",100000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,-,RS,
1237,60c8e455a25ffb39261dbaf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88257043000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,CB EMBALAGENS LTDA.,LUCRO PRESUMIDO,DEMAIS,1975-05-12T00:00:00.000,"17.21-4/00 Fabricação de papel
",500000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1238,60c8e455a25ffb39261dbaf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93030542000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,FACCINE INDUSTRIA E COMERCIO DE CALCADOS LTDA,SIMPLES NACIONAL,EPP,1989-08-07T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",100000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1239,60c8e455a25ffb39261dbaf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,05099571000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 360.000 até 1.500.000,de 10 até 50,CALCADOS VITORIA PRADO LTDA,SIMPLES NACIONAL,EPP,2002-05-29T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",15000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1240,60c8e455a25ffb39261dbaf7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,06958179000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,PLASTINOVA INDUSTRIA DE INJETADOS LTDA.,,DEMAIS,2004-08-24T00:00:00.000,"15.33-5/00 Fabricação de calçados de material sintético
",300000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1241,60c8e455a25ffb39261dbaf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,09664934000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 100 até 500,BEST BOX EMBALAGENS EIRELI,,DEMAIS,2008-06-18T00:00:00.000,"22.22-6/00 Fabricação de embalagens de material plástico
",2058280.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,-,RS,
1242,60c8e455a25ffb39261dbaf9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,93936581000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 50 até 100,METALURGICA REUTER EIRELI,,DEMAIS,1991-04-05T00:00:00.000,"25.92-6/02 Fabricação de produtos de trefilados de metal, exceto padronizados
",500000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,73,RS,"32.450.563,79"
1243,60c8e456a25ffb39261dbafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94040227000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 10 até 50,CALCADOS MONACCI LTDA,LUCRO PRESUMIDO,ME,1991-06-14T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",200000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,418,RS,"1.171.343,40"
1244,60c8e456a25ffb39261dbafb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93104404000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 10 até 50,CALCADOS PEGADA LTDA,LUCRO PRESUMIDO,DEMAIS,1989-09-29T00:00:00.000,,5295000.0,206-2 - Sociedade Empresária Limitada,BAIXADA,,-,RS,
1245,60c8e456a25ffb39261dbafc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,01282047000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 100 até 500,BOX PALMILHAS EIRELI,,DEMAIS,1996-06-25T00:00:00.000,"15.40-8/00 Fabricação de partes para calçados, de qualquer material
",100000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,29,RS,"2.459.586,12"
1246,60c8e457a25ffb39261dbafd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11291960000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 0 até 5,CERAMICA JOAO JOSE LTDA,,ME,1986-11-12T00:00:00.000,,,206-2 - Sociedade Empresária Limitada,BAIXADA,,-,MA,
1247,60c8e457a25ffb39261dbafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,00849898000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 100.000.000 até 300.000.000,de 100 até 500,ENDUTEX BRASIL LTDA.,,DEMAIS,1995-09-28T00:00:00.000,"22.29-3/99 Fabricação de artefatos de material plástico para outros usos não especificados anteriormente
",10100000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1248,60c8e457a25ffb39261dbaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10973413000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 50 até 100,BAZZE INDUSTRIA DE PERFIS EM PVC LTDA,,DEMAIS,2009-07-16T00:00:00.000,"22.29-3/03 Fabricação de artefatos de material plástico para uso na construção, exceto tubos e acessórios
",1700000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1249,60c8e457a25ffb39261dbb00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,04061332000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 4.800.000 até 10.000.000,de 50 até 100,FORBAL INDUSTRIA AUTOMOTIVE LTDA.,,DEMAIS,2000-09-21T00:00:00.000,"29.49-2/99 Fabricação de outras peças e acessórios para veículos automotores não especificadas anteriormente
",4000000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1250,60c8e458a25ffb39261dbb01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91671578000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 100.000.000 até 300.000.000,acima de 500,KILLING S.A. TINTAS E ADESIVOS,LUCRO REAL,DEMAIS,1966-08-19T00:00:00.000,"20.71-1/00 Fabricação de tintas, vernizes, esmaltes e lacas
",16552369.0,205-4 - Sociedade Anônima Fechada,ATIVA,,1,RS,"1.232,00"
1251,60c8e458a25ffb39261dbb02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89949796000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,,,MAQUINAS POLAR EIRELI,LUCRO REAL,DEMAIS,1983-11-10T00:00:00.000,"28.61-5/00 Fabricação de máquinas para a indústria metalúrgica, peças e acessórios, exceto máquinas-ferramenta
",662000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,20,RS,"514.443,80"
1252,60c8e458a25ffb39261dbb03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13460437000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 10 até 50,INNOVA CALCADOS E COMPONENTES EIRELI,,ME,2011-04-01T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",250000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,-,RS,
1253,60c8e459a25ffb39261dbb04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,05754778000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 360.000 até 1.500.000,de 10 até 50,MULTI TIRAS COMPONENTES PARA CALCADOS EIRELI,SIMPLES NACIONAL,EPP,2003-06-11T00:00:00.000,"15.40-8/00 Fabricação de partes para calçados, de qualquer material
",100000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,-,RS,
1254,60c8e459a25ffb39261dbb05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,05813528000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 50 até 100,CALCADOS BIONDINI LTDA.,,DEMAIS,2003-08-07T00:00:00.000,,480000.0,206-2 - Sociedade Empresária Limitada,INAPTA,,-,RS,
1255,60c8e459a25ffb39261dbb06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,90101544000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,CURTUME BENDER SA,LUCRO REAL,DEMAIS,1984-10-02T00:00:00.000,,9393000.0,205-4 - Sociedade Anônima Fechada,INAPTA,,-,RS,
1256,60c8e45aa25ffb39261dbb07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,02012525000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 30.000.000 até 100.000.000,de 50 até 100,TRES VALES INDUSTRIA E COMERCIO DE PESCADOS LTDA,,DEMAIS,1997-07-01T00:00:00.000,"47.22-9/02 Peixaria
",534900.0,206-2 - Sociedade Empresária Limitada,ATIVA,,5,RS,"5.469,29"
1257,60c8e45aa25ffb39261dbb08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,03118484000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,COFRESINOS LTDA,SIMPLES NACIONAL,ME,1999-04-22T00:00:00.000,"25.99-3/99 Fabricação de outros produtos de metal não especificados anteriormente
",150000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1258,60c8e45aa25ffb39261dbb09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,94289873000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 10 até 50,ROTOTECH - ROTOMOLDAGEM TECNICA LTDA,LUCRO REAL,DEMAIS,1991-10-10T00:00:00.000,"22.29-3/02 Fabricação de artefatos de material plástico para usos industriais
",1744292.0,206-2 - Sociedade Empresária Limitada,ATIVA,,152,RS,"10.427.612,04"
1259,60c8e45ba25ffb39261dbb0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,07020906000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 10 até 50,CALCADOS MALU LTDA,,DEMAIS,2004-06-07T00:00:00.000,,8600000.0,206-2 - Sociedade Empresária Limitada,BAIXADA,,-,BA,
1260,60c8e45ba25ffb39261dbb0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89243984000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 50 até 100,GRAFDIL IMPRESSOS LTDA,LUCRO REAL,DEMAIS,1971-05-11T00:00:00.000,"17.32-0/00 Fabricação de embalagens de cartolina e papel-cartão
",625000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1261,60c8e45ba25ffb39261dbb0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,00592875000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 0 até 5,INNER SOLE IND E COM DE COMP PARA CALCADOS LTDA,,DEMAIS,1995-05-03T00:00:00.000,,5000.0,206-2 - Sociedade Empresária Limitada,BAIXADA,,-,SP,
1262,60c8e45ca25ffb39261dbb0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,08928119000130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 360.000 até 1.500.000,de 10 até 50,TEMPERATECH TRATAMENTOS TERMICOS LTDA,,EPP,2007-06-13T00:00:00.000,"25.39-0/01 Serviços de usinagem, torneiria e solda
",25000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,95,RS,"1.791.159,51"
1263,60c8e45ca25ffb39261dbb0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21333517000172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 10 até 50,ALEMAK TRANSMISSOES INDUSTRIAL LTDA,,ME,2014-11-03T00:00:00.000,"25.43-8/00 Fabricação de ferramentas
",100000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,109,RS,"228.257,66"
1264,60c8e45ca25ffb39261dbb0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,89577472000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 4.800.000 até 10.000.000,de 50 até 100,CALCADOS PAMPA LTDA,LUCRO REAL,DEMAIS,1979-05-15T00:00:00.000,"15.29-7/00 Fabricação de artefatos de couro não especificados anteriormente
",340000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1265,60c8e45ca25ffb39261dbb10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10275442000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 0 até 5,INDUSTRIA DE CALCADOS RARO-EFEITO LTDA,SIMPLES NACIONAL,ME,2008-08-12T00:00:00.000,,6000.0,206-2 - Sociedade Empresária Limitada,INAPTA,,-,RS,
1266,60c8e45ca25ffb39261dbb11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,07261188000170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 10 até 50,J I F FABRICACAO DE CALCADOS LTDA,SIMPLES NACIONAL,ME,2005-03-01T00:00:00.000,"15.40-8/00 Fabricação de partes para calçados, de qualquer material
",9000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1267,60c8e45ca25ffb39261dbb12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90445206000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 4.800.000 até 10.000.000,de 100 até 500,CALCADOS BEBECE LTDA,,DEMAIS,1985-09-24T00:00:00.000,"15.31-9/01 Fabricação de calçados de couro
",500000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,1,RS,"498,86"
1268,60c8e45da25ffb39261dbb13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10194780000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 0 até 5,MF MASTER FORMAS LTDA,,ME,2008-07-22T00:00:00.000,,10000.0,206-2 - Sociedade Empresária Limitada,INAPTA,,-,SC,
1269,60c8e45da25ffb39261dbb14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13311430000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 0 até 5,PASSOS DA MODA LTDA,,ME,2011-02-24T00:00:00.000,"47.81-4/00 Comércio varejista de artigos do vestuário e acessórios
",40000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,-,PI,
1270,60c8e45da25ffb39261dbb15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12092436000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 0 até 5,IMPACTUS CALCADOS LTDA,SIMPLES NACIONAL,ME,2010-06-15T00:00:00.000,"15.40-8/00 Fabricação de partes para calçados, de qualquer material
",10000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,-,RS,
1271,60c8e45ea25ffb39261dbb16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,55088173000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 0 até 81.000,de 0 até 5,A PIONEIRA IND COM DE ARTEFATOS DE MADEIRA E METAIS LTD,,DEMAIS,1985-10-21T00:00:00.000,,,206-2 - Sociedade Empresária Limitada,BAIXADA,,-,SP,
1272,60c8e45ea25ffb39261dbb17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15343150000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 0 até 5,VALENTINA INDUSTRIA E COMERCIO DE CALCADOS LTDA.,,ME,2012-04-10T00:00:00.000,,80000.0,206-2 - Sociedade Empresária Limitada,INAPTA,,-,MG,
1273,60c8e45ea25ffb39261dbb18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,04279321000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 81.000 até 360.000,de 10 até 50,METALURGICA DANIEL LTDA,,ME,2001-02-12T00:00:00.000,"25.39-0/01 Serviços de usinagem, torneiria e solda
",100000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,-,MA,
1274,60c8e45ea25ffb39261dbb19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94539244000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 1.500.000 até 4.800.000,de 10 até 50,AMERICA ARTES GRAFICAS EIRELI,,EPP,1992-04-08T00:00:00.000,"17.41-9/02 Fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para uso comercial e de escritório
",100000.0,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),ATIVA,,-,RS,
1275,60c8e45ea25ffb39261dbb1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,04124390000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 100 até 500,HIGRA INDUSTRIAL LTDA,LUCRO REAL,DEMAIS,2000-10-30T00:00:00.000,"28.12-7/00 Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas
",7535430.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1276,60c8e45ea25ffb39261dbb1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,33172006000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 360.000 até 1.500.000,de 0 até 5,COOLING AND FREEZING COBRANCAS LTDA,,DEMAIS,2019-03-28T00:00:00.000,"82.91-1/00 Atividades de cobrança e informações cadastrais
",10000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,-,RS,
1277,60c8e45fa25ffb39261dbb1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30545782000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 360.000 até 1.500.000,de 0 até 5,BREADS PANIFICADORA LTDA,,EPP,2018-05-24T00:00:00.000,,100000.0,206-2 - Sociedade Empresária Limitada,BAIXADA,,-,DF,
1278,60c8e45fa25ffb39261dbb1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,87973459000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 4.800.000 até 10.000.000,de 100 até 500,CARTOMEC EMBALAGENS LTDA,LUCRO REAL,DEMAIS,1982-01-18T00:00:00.000,"22.22-6/00 Fabricação de embalagens de material plástico
",600000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
1279,60c8e45fa25ffb39261dbb1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91694810000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-24 17:41:50,de 10.000.000 até 30.000.000,de 100 até 500,MOVEIS PRIMAVERA LTDA,LUCRO REAL,DEMAIS,1970-03-05T00:00:00.000,"31.01-2/00 Fabricação de móveis com predominância de madeira
",5280000.0,206-2 - Sociedade Empresária Limitada,ATIVA,,0,RS,-
